"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","1442","2860147","0.0-4.0-8.0-1.0-0.79","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","722","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","79","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1443","2860450","0.0-4.0-8.0-1.0-1.79","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1444","2860965","0.0-4.0-8.0-1.0-2.79","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1445","2861366","0.0-4.0-8.0-1.0-0.80","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","401","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","80","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1446","2861677","0.0-4.0-8.0-1.0-1.80","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1447","2862189","0.0-4.0-8.0-1.0-2.80","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1448","2862297","0.0-4.0-8.0-1.0-0.81","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","107","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","81","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1449","2862604","0.0-4.0-8.0-1.0-1.81","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1450","2863114","0.0-4.0-8.0-1.0-2.81","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1451","2863236","0.0-4.0-8.0-1.0-0.82","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","122","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","82","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1452","2863548","0.0-4.0-8.0-1.0-1.82","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1453","2864059","0.0-4.0-8.0-1.0-2.82","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1454","2864277","0.0-4.0-8.0-1.0-0.83","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","218","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","83","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1455","2864587","0.0-4.0-8.0-1.0-1.83","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1456","2865096","0.0-4.0-8.0-1.0-2.83","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1457","2865247","0.0-4.0-8.0-1.0-0.84","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","150","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","84","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1458","2865555","0.0-4.0-8.0-1.0-1.84","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1459","2866062","0.0-4.0-8.0-1.0-2.84","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1460","2866207","0.0-4.0-8.0-1.0-0.85","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","144","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","85","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1461","2866514","0.0-4.0-8.0-1.0-1.85","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1462","2867028","0.0-4.0-8.0-1.0-2.85","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1463","2867187","0.0-4.0-8.0-1.0-0.86","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","158","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","86","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1464","2867496","0.0-4.0-8.0-1.0-1.86","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1465","2868010","0.0-4.0-8.0-1.0-2.86","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1466","2868177","0.0-4.0-8.0-1.0-0.87","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","165","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","87","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1467","2868478","0.0-4.0-8.0-1.0-1.87","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1468","2868990","0.0-4.0-8.0-1.0-2.87","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1469","2869127","0.0-4.0-8.0-1.0-0.88","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","136","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","88","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1470","2869429","0.0-4.0-8.0-1.0-1.88","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1471","2869940","0.0-4.0-8.0-1.0-2.88","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1472","2870307","0.0-4.0-8.0-1.0-0.89","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","366","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","89","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1473","2870609","0.0-4.0-8.0-1.0-1.89","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1474","2871123","0.0-4.0-8.0-1.0-2.89","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1475","2871667","0.0-4.0-8.0-1.0-0.90","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","541","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","90","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1476","2871971","0.0-4.0-8.0-1.0-1.90","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1477","2872484","0.0-4.0-8.0-1.0-2.90","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1478","2872776","0.0-4.0-8.0-1.0-0.91","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","291","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","91","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1479","2873093","0.0-4.0-8.0-1.0-1.91","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1480","2873602","0.0-4.0-8.0-1.0-2.91","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1481","2873756","0.0-4.0-8.0-1.0-0.92","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","154","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","92","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1482","2874065","0.0-4.0-8.0-1.0-1.92","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1483","2874581","0.0-4.0-8.0-1.0-2.92","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1484","2874777","0.0-4.0-8.0-1.0-0.93","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","195","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","93","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1485","2875090","0.0-4.0-8.0-1.0-1.93","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1486","2875603","0.0-4.0-8.0-1.0-2.93","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1487","2875847","0.0-4.0-8.0-1.0-0.94","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","243","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","94","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1488","2876158","0.0-4.0-8.0-1.0-1.94","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1489","2876669","0.0-4.0-8.0-1.0-2.94","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1490","2877067","0.0-4.0-8.0-1.0-0.95","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","397","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","95","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1491","2877382","0.0-4.0-8.0-1.0-1.95","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1492","2877895","0.0-4.0-8.0-1.0-2.95","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1493","2878637","0.0-4.0-8.0-1.0-0.96","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","741","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","96","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1494","2878950","0.0-4.0-8.0-1.0-1.96","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1495","2879452","0.0-4.0-8.0-1.0-2.96","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1496","2879877","0.0-4.0-8.0-1.0-0.97","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","424","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","97","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1497","2880181","0.0-4.0-8.0-1.0-1.97","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1498","2880693","0.0-4.0-8.0-1.0-2.97","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1499","2881027","0.0-4.0-8.0-1.0-0.98","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","333","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","98","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1500","2881340","0.0-4.0-8.0-1.0-1.98","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1501","2881850","0.0-4.0-8.0-1.0-2.98","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1502","2882187","0.0-4.0-8.0-1.0-0.99","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","335","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","99","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1503","2882501","0.0-4.0-8.0-1.0-1.99","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1504","2883010","0.0-4.0-8.0-1.0-2.99","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1505","2883396","0.0-4.0-8.0-1.0-0.100","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","386","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","100","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1506","2883708","0.0-4.0-8.0-1.0-1.100","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1507","2884225","0.0-4.0-8.0-1.0-2.100","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1508","2884797","0.0-4.0-8.0-1.0-0.101","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","572","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","101","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1509","2885108","0.0-4.0-8.0-1.0-1.101","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1510","2885622","0.0-4.0-8.0-1.0-2.101","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1511","2886247","0.0-4.0-8.0-1.0-0.102","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","624","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","102","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1512","2886555","0.0-4.0-8.0-1.0-1.102","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1513","2887064","0.0-4.0-8.0-1.0-2.102","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1514","2887227","0.0-4.0-8.0-1.0-0.103","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","162","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","103","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1515","2887528","0.0-4.0-8.0-1.0-1.103","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1516","2888039","0.0-4.0-8.0-1.0-2.103","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1517","2888327","0.0-4.0-8.0-1.0-0.104","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","288","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","104","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1518","2888630","0.0-4.0-8.0-1.0-1.104","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1519","2889142","0.0-4.0-8.0-1.0-2.104","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1520","2889387","0.0-4.0-8.0-1.0-0.105","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","244","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","105","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1521","2889699","0.0-4.0-8.0-1.0-1.105","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1522","2890207","0.0-4.0-8.0-1.0-2.105","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1523","2890597","0.0-4.0-8.0-1.0-0.106","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","387","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","106","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1524","2890906","0.0-4.0-8.0-1.0-1.106","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1525","2891419","0.0-4.0-8.0-1.0-2.106","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1526","2891677","0.0-4.0-8.0-1.0-0.107","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","257","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","107","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1527","2891978","0.0-4.0-8.0-1.0-1.107","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1528","2892490","0.0-4.0-8.0-1.0-2.107","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1529","2892726","0.0-4.0-8.0-1.0-0.108","5c1bc0ab84ff14000184c2ce","63690f60c96a0a9a64b48fbc","63692122e86f66446f93f897","236","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","108","2","2","2","2","true","","","","","","","","","","","","","","","","",""
