"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","1911","2584526","0.0-4.0-8.0-1.0-1.235","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1912","2585028","0.0-4.0-8.0-1.0-2.235","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1913","2585108","0.0-4.0-8.0-1.0-0.236","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","78","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","236","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1914","2585411","0.0-4.0-8.0-1.0-1.236","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1915","2585914","0.0-4.0-8.0-1.0-2.236","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1916","2585949","0.0-4.0-8.0-1.0-0.237","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","32","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","237","1","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1917","2586251","0.0-4.0-8.0-1.0-1.237","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1918","2586754","0.0-4.0-8.0-1.0-2.237","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1919","2586801","0.0-4.0-8.0-1.0-0.238","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","44","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","238","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1920","2587105","0.0-4.0-8.0-1.0-1.238","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1921","2587608","0.0-4.0-8.0-1.0-2.238","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1922","2587754","0.0-4.0-8.0-1.0-0.239","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","144","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","239","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1923","2588057","0.0-4.0-8.0-1.0-1.239","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1924","2588559","0.0-4.0-8.0-1.0-2.239","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1925","2588669","0.0-4.0-8.0-1.0-0.240","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","107","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","240","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1926","2588972","0.0-4.0-8.0-1.0-1.240","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1927","2589475","0.0-4.0-8.0-1.0-2.240","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1928","2589622","0.0-4.0-8.0-1.0-0.241","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","144","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","241","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1929","2589925","0.0-4.0-8.0-1.0-1.241","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1930","2590439","0.0-4.0-8.0-1.0-2.241","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1931","2590442","0.0-4.0-8.0-1.0-0.242","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","1","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","242","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1932","2590745","0.0-4.0-8.0-1.0-1.242","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1933","2591248","0.0-4.0-8.0-1.0-2.242","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1934","2592538","0.0-4.0-8.0-1.0-0.243","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","1288","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","243","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1935","2592841","0.0-4.0-8.0-1.0-1.243","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1936","2593344","0.0-4.0-8.0-1.0-2.243","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1937","2593662","0.0-4.0-8.0-1.0-0.244","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","316","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","244","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1938","2593965","0.0-4.0-8.0-1.0-1.244","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1939","2594468","0.0-4.0-8.0-1.0-2.244","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1940","2594823","0.0-4.0-8.0-1.0-0.245","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","353","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","245","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1941","2595126","0.0-4.0-8.0-1.0-1.245","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1942","2595629","0.0-4.0-8.0-1.0-2.245","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1943","2595962","0.0-4.0-8.0-1.0-0.246","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","331","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","246","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1944","2596265","0.0-4.0-8.0-1.0-1.246","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1945","2596768","0.0-4.0-8.0-1.0-2.246","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1946","2597074","0.0-4.0-8.0-1.0-0.247","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","304","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","247","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1947","2597377","0.0-4.0-8.0-1.0-1.247","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1948","2597880","0.0-4.0-8.0-1.0-2.247","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1949","2597971","0.0-4.0-8.0-1.0-0.248","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","88","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","248","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1950","2598274","0.0-4.0-8.0-1.0-1.248","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1951","2598776","0.0-4.0-8.0-1.0-2.248","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1952","2599522","0.0-4.0-8.0-1.0-0.249","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","744","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","249","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1953","2599825","0.0-4.0-8.0-1.0-1.249","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1954","2600328","0.0-4.0-8.0-1.0-2.249","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1955","2600673","0.0-4.0-8.0-1.0-0.250","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","341","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","250","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1956","2600976","0.0-4.0-8.0-1.0-1.250","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1957","2601479","0.0-4.0-8.0-1.0-2.250","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1958","2601589","0.0-4.0-8.0-1.0-0.251","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","108","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","251","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1959","2601892","0.0-4.0-8.0-1.0-1.251","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1960","2602395","0.0-4.0-8.0-1.0-2.251","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1961","2602500","0.0-4.0-8.0-1.0-0.252","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","103","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","252","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1962","2602803","0.0-4.0-8.0-1.0-1.252","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1963","2603305","0.0-4.0-8.0-1.0-2.252","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1964","2603395","0.0-4.0-8.0-1.0-0.253","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","87","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","253","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1965","2603706","0.0-4.0-8.0-1.0-1.253","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1966","2604209","0.0-4.0-8.0-1.0-2.253","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1967","2604624","0.0-4.0-8.0-1.0-0.254","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","413","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","254","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1968","2604927","0.0-4.0-8.0-1.0-1.254","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1969","2605430","0.0-4.0-8.0-1.0-2.254","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1970","2605458","0.0-4.0-8.0-1.0-0.255","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","25","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","255","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1971","2605760","0.0-4.0-8.0-1.0-1.255","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1972","2606263","0.0-4.0-8.0-1.0-2.255","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1973","2606649","0.0-4.0-8.0-1.0-0.256","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","383","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","256","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1974","2606952","0.0-4.0-8.0-1.0-1.256","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1975","2607455","0.0-4.0-8.0-1.0-2.256","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1976","2607592","0.0-4.0-8.0-1.0-0.257","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","135","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","257","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1977","2607895","0.0-4.0-8.0-1.0-1.257","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1978","2608407","0.0-4.0-8.0-1.0-2.257","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1979","2608631","0.0-4.0-8.0-1.0-0.258","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","220","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","258","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1980","2608933","0.0-4.0-8.0-1.0-1.258","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1981","2609436","0.0-4.0-8.0-1.0-2.258","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1982","2609527","0.0-4.0-8.0-1.0-0.259","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","88","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","259","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1983","2609830","0.0-4.0-8.0-1.0-1.259","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1984","2610332","0.0-4.0-8.0-1.0-2.259","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1985","2610509","0.0-4.0-8.0-1.0-0.260","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","174","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","260","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1986","2610812","0.0-4.0-8.0-1.0-1.260","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1987","2611314","0.0-4.0-8.0-1.0-2.260","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1988","2611406","0.0-4.0-8.0-1.0-0.261","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","89","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","261","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1989","2611709","0.0-4.0-8.0-1.0-1.261","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1990","2612211","0.0-4.0-8.0-1.0-2.261","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1991","2612335","0.0-4.0-8.0-1.0-0.262","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","121","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","262","1","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1992","2612638","0.0-4.0-8.0-1.0-1.262","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1993","2613141","0.0-4.0-8.0-1.0-2.262","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1994","2613581","0.0-4.0-8.0-1.0-0.263","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","438","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","263","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1995","2613884","0.0-4.0-8.0-1.0-1.263","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1996","2614387","0.0-4.0-8.0-1.0-2.263","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1997","2614396","0.0-4.0-8.0-1.0-0.264","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","7","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","264","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1998","2614699","0.0-4.0-8.0-1.0-1.264","5fd6ebe9b77a3d65df0c0674","63690f60c96a0a9a64b48fbd","63691953923e988ada92a355","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
