"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","1811","1414876","0.0-4.0-8.0-1.0-2.201","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1812","1415427","0.0-4.0-8.0-1.0-0.202","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","547","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","202","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1813","1415732","0.0-4.0-8.0-1.0-1.202","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1814","1416244","0.0-4.0-8.0-1.0-2.202","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1815","1416776","0.0-4.0-8.0-1.0-0.203","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","528","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","203","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1816","1417084","0.0-4.0-8.0-1.0-1.203","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1817","1417596","0.0-4.0-8.0-1.0-2.203","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1818","1418059","0.0-4.0-8.0-1.0-0.204","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","459","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","204","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1819","1418364","0.0-4.0-8.0-1.0-1.204","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1820","1418908","0.0-4.0-8.0-1.0-2.204","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1821","1419298","0.0-4.0-8.0-1.0-0.205","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","385","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","205","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1822","1419604","0.0-4.0-8.0-1.0-1.205","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1823","1420116","0.0-4.0-8.0-1.0-2.205","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1824","1420377","0.0-4.0-8.0-1.0-0.206","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","257","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","206","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1825","1420684","0.0-4.0-8.0-1.0-1.206","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1826","1421196","0.0-4.0-8.0-1.0-2.206","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1827","1421771","0.0-4.0-8.0-1.0-0.207","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","572","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","207","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1828","1422077","0.0-4.0-8.0-1.0-1.207","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1829","1422589","0.0-4.0-8.0-1.0-2.207","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1830","1422694","0.0-4.0-8.0-1.0-0.208","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","101","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","208","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1831","1423004","0.0-4.0-8.0-1.0-1.208","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1832","1423516","0.0-4.0-8.0-1.0-2.208","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1833","1423976","0.0-4.0-8.0-1.0-0.209","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","423","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","209","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1834","1424285","0.0-4.0-8.0-1.0-1.209","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1835","1424796","0.0-4.0-8.0-1.0-2.209","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1836","1425192","0.0-4.0-8.0-1.0-0.210","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","391","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","210","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1837","1425500","0.0-4.0-8.0-1.0-1.210","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1838","1426012","0.0-4.0-8.0-1.0-2.210","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1839","1426293","0.0-4.0-8.0-1.0-0.211","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","277","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","211","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1840","1426604","0.0-4.0-8.0-1.0-1.211","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1841","1427116","0.0-4.0-8.0-1.0-2.211","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1842","1427126","0.0-4.0-8.0-1.0-0.212","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","7","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","212","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1843","1427436","0.0-4.0-8.0-1.0-1.212","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1844","1427948","0.0-4.0-8.0-1.0-2.212","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1845","1429310","0.0-4.0-8.0-1.0-0.213","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","1357","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","213","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1846","1429621","0.0-4.0-8.0-1.0-1.213","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1847","1430132","0.0-4.0-8.0-1.0-2.213","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1848","1430252","0.0-4.0-8.0-1.0-0.214","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","115","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","214","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1849","1430556","0.0-4.0-8.0-1.0-1.214","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1850","1431068","0.0-4.0-8.0-1.0-2.214","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1851","1432008","0.0-4.0-8.0-1.0-0.215","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","936","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","215","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1852","1432316","0.0-4.0-8.0-1.0-1.215","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1853","1432820","0.0-4.0-8.0-1.0-2.215","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1854","1432958","0.0-4.0-8.0-1.0-0.216","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","133","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","216","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1855","1433268","0.0-4.0-8.0-1.0-1.216","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1856","1433780","0.0-4.0-8.0-1.0-2.216","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1857","1434528","0.0-4.0-8.0-1.0-0.217","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","744","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","217","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1858","1434836","0.0-4.0-8.0-1.0-1.217","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1859","1435348","0.0-4.0-8.0-1.0-2.217","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1860","1435655","0.0-4.0-8.0-1.0-0.218","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","303","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","218","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1861","1435964","0.0-4.0-8.0-1.0-1.218","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1862","1436476","0.0-4.0-8.0-1.0-2.218","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1863","1437881","0.0-4.0-8.0-1.0-0.219","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","1401","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","219","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1864","1438188","0.0-4.0-8.0-1.0-1.219","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1865","1438700","0.0-4.0-8.0-1.0-2.219","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1866","1439457","0.0-4.0-8.0-1.0-0.220","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","753","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","220","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1867","1439764","0.0-4.0-8.0-1.0-1.220","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1868","1440276","0.0-4.0-8.0-1.0-2.220","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1869","1440897","0.0-4.0-8.0-1.0-0.221","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","617","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","221","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1870","1441229","0.0-4.0-8.0-1.0-1.221","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1871","1441741","0.0-4.0-8.0-1.0-2.221","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1872","1442224","0.0-4.0-8.0-1.0-0.222","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","479","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","222","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1873","1442533","0.0-4.0-8.0-1.0-1.222","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1874","1443044","0.0-4.0-8.0-1.0-2.222","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1875","1449177","0.0-4.0-8.0-1.0-0.223","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","6129","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","223","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1876","1449485","0.0-4.0-8.0-1.0-1.223","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1877","1449996","0.0-4.0-8.0-1.0-2.223","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1878","1450572","0.0-4.0-8.0-1.0-0.224","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","572","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","224","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1879","1450892","0.0-4.0-8.0-1.0-1.224","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1880","1451404","0.0-4.0-8.0-1.0-2.224","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1881","1452281","0.0-4.0-8.0-1.0-0.225","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","872","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","225","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1882","1452588","0.0-4.0-8.0-1.0-1.225","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1883","1453100","0.0-4.0-8.0-1.0-2.225","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1884","1453452","0.0-4.0-8.0-1.0-0.226","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","347","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","226","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1885","1453764","0.0-4.0-8.0-1.0-1.226","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1886","1454276","0.0-4.0-8.0-1.0-2.226","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1887","1454554","0.0-4.0-8.0-1.0-0.227","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","273","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","227","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1888","1454860","0.0-4.0-8.0-1.0-1.227","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1889","1455372","0.0-4.0-8.0-1.0-2.227","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1890","1455927","0.0-4.0-8.0-1.0-0.228","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","525","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","228","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1891","1456237","0.0-4.0-8.0-1.0-1.228","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1892","1456749","0.0-4.0-8.0-1.0-2.228","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1893","1457163","0.0-4.0-8.0-1.0-0.229","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","411","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","229","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1894","1457468","0.0-4.0-8.0-1.0-1.229","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1895","1457980","0.0-4.0-8.0-1.0-2.229","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1896","1458695","0.0-4.0-8.0-1.0-0.230","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","710","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","230","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1897","1459004","0.0-4.0-8.0-1.0-1.230","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1898","1459517","0.0-4.0-8.0-1.0-2.230","5d45c2d1da9cb60015aa4312","63690f60c96a0a9a64b48fbd","63691e56cdcd807a533d595e","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
