"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","state","choice","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","jar","bead","previous_bead","correct","highH_score","lowH_score","total_bonus"
"image-keyboard-response","1652","1658780","0.0-7.0-6.0-1.0-2.20","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1653","1659474","0.0-7.0-6.0-1.0-0.21","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","691","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","21","","1","","","","","","","","","","","","","","2","1","1","true","","",""
"image-keyboard-response","1654","1659781","0.0-7.0-6.0-1.0-1.21","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1655","1660294","0.0-7.0-6.0-1.0-2.21","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1656","1660362","0.0-7.0-6.0-1.0-0.22","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","67","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","22","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","1657","1660664","0.0-7.0-6.0-1.0-1.22","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1658","1661177","0.0-7.0-6.0-1.0-2.22","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1659","1662642","0.0-7.0-6.0-1.0-0.23","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","1463","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","23","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1660","1662949","0.0-7.0-6.0-1.0-1.23","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1661","1663463","0.0-7.0-6.0-1.0-2.23","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1662","1663874","0.0-7.0-6.0-1.0-0.24","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","409","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","24","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","1663","1664180","0.0-7.0-6.0-1.0-1.24","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1664","1664690","0.0-7.0-6.0-1.0-2.24","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1665","1664715","0.0-7.0-6.0-1.0-0.25","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","23","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","25","","1","","","","","","","","","","","","","","2","1","1","true","","",""
"image-keyboard-response","1666","1665029","0.0-7.0-6.0-1.0-1.25","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1667","1665542","0.0-7.0-6.0-1.0-2.25","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1668","1666249","0.0-7.0-6.0-1.0-0.26","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","707","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","26","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","1669","1666561","0.0-7.0-6.0-1.0-1.26","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1670","1667074","0.0-7.0-6.0-1.0-2.26","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1671","1667091","0.0-7.0-6.0-1.0-0.27","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","16","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","27","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1672","1667401","0.0-7.0-6.0-1.0-1.27","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1673","1667914","0.0-7.0-6.0-1.0-2.27","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1674","1668594","0.0-7.0-6.0-1.0-0.28","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","678","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","28","","2","","","","","","","","","","","","","","2","1","2","false","","",""
"image-keyboard-response","1675","1668907","0.0-7.0-6.0-1.0-1.28","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1676","1669417","0.0-7.0-6.0-1.0-2.28","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1677","1670001","0.0-7.0-6.0-1.0-0.29","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","583","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","29","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","1678","1670304","0.0-7.0-6.0-1.0-1.29","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1679","1670812","0.0-7.0-6.0-1.0-2.29","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1680","1671257","0.0-7.0-6.0-1.0-0.30","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","444","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","30","","1","","","","","","","","","","","","","","2","1","1","true","","",""
"image-keyboard-response","1681","1671573","0.0-7.0-6.0-1.0-1.30","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1682","1672076","0.0-7.0-6.0-1.0-2.30","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1683","1672473","0.0-7.0-6.0-1.0-0.31","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","396","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","31","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","1684","1672789","0.0-7.0-6.0-1.0-1.31","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1685","1673303","0.0-7.0-6.0-1.0-2.31","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1686","1673673","0.0-7.0-6.0-1.0-0.32","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","368","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","32","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1687","1673984","0.0-7.0-6.0-1.0-1.32","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1688","1674498","0.0-7.0-6.0-1.0-2.32","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1689","1674908","0.0-7.0-6.0-1.0-0.33","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","409","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","33","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","1690","1675212","0.0-7.0-6.0-1.0-1.33","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1691","1675726","0.0-7.0-6.0-1.0-2.33","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1692","1676226","0.0-7.0-6.0-1.0-0.34","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","498","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","34","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1693","1676537","0.0-7.0-6.0-1.0-1.34","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1694","1677050","0.0-7.0-6.0-1.0-2.34","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1695","1678074","0.0-7.0-6.0-1.0-0.35","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","1022","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","35","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","1696","1678382","0.0-7.0-6.0-1.0-1.35","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1697","1678895","0.0-7.0-6.0-1.0-2.35","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1698","1678946","0.0-7.0-6.0-1.0-0.36","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","49","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","36","","1","","","","","","","","","","","","","","2","1","1","true","","",""
"image-keyboard-response","1699","1679258","0.0-7.0-6.0-1.0-1.36","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1700","1679772","0.0-7.0-6.0-1.0-2.36","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1701","1681177","0.0-7.0-6.0-1.0-0.37","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","1403","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","37","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","1702","1681478","0.0-7.0-6.0-1.0-1.37","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1703","1681989","0.0-7.0-6.0-1.0-2.37","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1704","1682105","0.0-7.0-6.0-1.0-0.38","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","115","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","38","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1705","1682411","0.0-7.0-6.0-1.0-1.38","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1706","1682924","0.0-7.0-6.0-1.0-2.38","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1707","1683681","0.0-7.0-6.0-1.0-0.39","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","757","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","39","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","1708","1683997","0.0-7.0-6.0-1.0-1.39","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1709","1684509","0.0-7.0-6.0-1.0-2.39","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1710","1685137","0.0-7.0-6.0-1.0-0.40","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","627","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","40","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1711","1685443","0.0-7.0-6.0-1.0-1.40","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1712","1685958","0.0-7.0-6.0-1.0-2.40","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1713","1690281","0.0-7.0-6.0-1.0-0.41","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","4320","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","41","","2","","","","","","","","","","","","","","1","2","2","true","","",""
"image-keyboard-response","1714","1690597","0.0-7.0-6.0-1.0-1.41","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1715","1691099","0.0-7.0-6.0-1.0-2.41","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1716","1693537","0.0-7.0-6.0-1.0-0.42","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","2436","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","42","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","1717","1693846","0.0-7.0-6.0-1.0-1.42","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1718","1694362","0.0-7.0-6.0-1.0-2.42","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1719","1694373","0.0-7.0-6.0-1.0-0.43","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","9","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","43","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","1720","1694687","0.0-7.0-6.0-1.0-1.43","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1721","1695198","0.0-7.0-6.0-1.0-2.43","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1722","1695793","0.0-7.0-6.0-1.0-0.44","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","595","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","44","","1","","","","","","","","","","","","","","2","1","1","true","","",""
"image-keyboard-response","1723","1696104","0.0-7.0-6.0-1.0-1.44","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1724","1696614","0.0-7.0-6.0-1.0-2.44","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1725","1697153","0.0-7.0-6.0-1.0-0.45","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","539","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","45","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","1726","1697464","0.0-7.0-6.0-1.0-1.45","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1727","1697975","0.0-7.0-6.0-1.0-2.45","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1728","1698897","0.0-7.0-6.0-1.0-0.46","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","922","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","46","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1729","1699207","0.0-7.0-6.0-1.0-1.46","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1730","1699719","0.0-7.0-6.0-1.0-2.46","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1731","1701569","0.0-7.0-6.0-1.0-0.47","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","1849","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","47","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","1732","1701874","0.0-7.0-6.0-1.0-1.47","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1733","1702384","0.0-7.0-6.0-1.0-2.47","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1734","1708313","0.0-7.0-6.0-1.0-0.48","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","5928","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","48","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","1735","1708619","0.0-7.0-6.0-1.0-1.48","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1736","1709119","0.0-7.0-6.0-1.0-2.48","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1737","1710609","0.0-7.0-6.0-1.0-0.49","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","1490","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","49","","1","","","","","","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","1738","1710918","0.0-7.0-6.0-1.0-1.49","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1739","1711429","0.0-7.0-6.0-1.0-2.49","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1740","1711896","0.0-7.0-6.0-1.0-0.50","614ee4370d85f20de1b9548f","63690f60c96a0a9a64b48fbd","63691f63662a63b71e98c5c3","468","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","50","","1","","","","","","","","","","","","","","2","1","1","true","","",""
