"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","984","495472","0.0-4.0-6.0-1.0-1.302","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","985","495987","0.0-4.0-6.0-1.0-2.302","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","986","496199","0.0-4.0-6.0-1.0-0.303","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","209","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","303","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","987","496501","0.0-4.0-6.0-1.0-1.303","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","988","497015","0.0-4.0-6.0-1.0-2.303","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","989","497238","0.0-4.0-6.0-1.0-0.304","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","221","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","304","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","990","497545","0.0-4.0-6.0-1.0-1.304","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","991","498059","0.0-4.0-6.0-1.0-2.304","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","992","498193","0.0-4.0-6.0-1.0-0.305","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","130","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","305","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","993","498511","0.0-4.0-6.0-1.0-1.305","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","994","499026","0.0-4.0-6.0-1.0-2.305","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","995","499254","0.0-4.0-6.0-1.0-0.306","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","226","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","306","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","996","499568","0.0-4.0-6.0-1.0-1.306","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","997","500082","0.0-4.0-6.0-1.0-2.306","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","998","500266","0.0-4.0-6.0-1.0-0.307","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","181","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","307","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","999","500583","0.0-4.0-6.0-1.0-1.307","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1000","501097","0.0-4.0-6.0-1.0-2.307","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1001","501269","0.0-4.0-6.0-1.0-0.308","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","169","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","308","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1002","501582","0.0-4.0-6.0-1.0-1.308","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1003","502095","0.0-4.0-6.0-1.0-2.308","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1004","502252","0.0-4.0-6.0-1.0-0.309","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","154","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","309","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1005","502565","0.0-4.0-6.0-1.0-1.309","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1006","503081","0.0-4.0-6.0-1.0-2.309","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1007","503333","0.0-4.0-6.0-1.0-0.310","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","250","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","310","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1008","503641","0.0-4.0-6.0-1.0-1.310","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1009","504157","0.0-4.0-6.0-1.0-2.310","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1010","505041","0.0-4.0-6.0-1.0-0.311","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","882","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","311","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1011","505357","0.0-4.0-6.0-1.0-1.311","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1012","505871","0.0-4.0-6.0-1.0-2.311","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1013","505999","0.0-4.0-6.0-1.0-0.312","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","124","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","312","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1014","506308","0.0-4.0-6.0-1.0-1.312","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1015","506822","0.0-4.0-6.0-1.0-2.312","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1016","507252","0.0-4.0-6.0-1.0-0.313","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","426","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","313","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1017","507556","0.0-4.0-6.0-1.0-1.313","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1018","508071","0.0-4.0-6.0-1.0-2.313","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1019","508127","0.0-4.0-6.0-1.0-0.314","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","52","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","314","1","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1020","508443","0.0-4.0-6.0-1.0-1.314","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1021","508958","0.0-4.0-6.0-1.0-2.314","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1022","509384","0.0-4.0-6.0-1.0-0.315","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","424","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","315","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1023","509690","0.0-4.0-6.0-1.0-1.315","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1024","510205","0.0-4.0-6.0-1.0-2.315","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1025","510434","0.0-4.0-6.0-1.0-0.316","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","225","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","316","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1026","510750","0.0-4.0-6.0-1.0-1.316","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1027","511264","0.0-4.0-6.0-1.0-2.316","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1028","511421","0.0-4.0-6.0-1.0-0.317","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","154","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","317","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1029","511729","0.0-4.0-6.0-1.0-1.317","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1030","512243","0.0-4.0-6.0-1.0-2.317","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1031","512415","0.0-4.0-6.0-1.0-0.318","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","169","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","318","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1032","512727","0.0-4.0-6.0-1.0-1.318","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1033","513241","0.0-4.0-6.0-1.0-2.318","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1034","513590","0.0-4.0-6.0-1.0-0.319","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","348","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","319","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1035","513896","0.0-4.0-6.0-1.0-1.319","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1036","514409","0.0-4.0-6.0-1.0-2.319","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1037","514497","0.0-4.0-6.0-1.0-0.320","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","84","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","320","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1038","514801","0.0-4.0-6.0-1.0-1.320","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1039","515314","0.0-4.0-6.0-1.0-2.320","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1040","515736","0.0-4.0-6.0-1.0-0.321","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","420","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","321","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1041","516042","0.0-4.0-6.0-1.0-1.321","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1042","516556","0.0-4.0-6.0-1.0-2.321","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1043","516656","0.0-4.0-6.0-1.0-0.322","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","99","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","322","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1044","516960","0.0-4.0-6.0-1.0-1.322","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1045","517472","0.0-4.0-6.0-1.0-2.322","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1046","517774","0.0-4.0-6.0-1.0-0.323","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","298","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","323","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1047","518078","0.0-4.0-6.0-1.0-1.323","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1048","518595","0.0-4.0-6.0-1.0-2.323","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1049","518942","0.0-4.0-6.0-1.0-0.324","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","342","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","324","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1050","519249","0.0-4.0-6.0-1.0-1.324","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1051","519762","0.0-4.0-6.0-1.0-2.324","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1052","520071","0.0-4.0-6.0-1.0-0.325","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","305","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","325","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1053","520385","0.0-4.0-6.0-1.0-1.325","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1054","520899","0.0-4.0-6.0-1.0-2.325","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1055","521127","0.0-4.0-6.0-1.0-0.326","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","227","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","326","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1056","521444","0.0-4.0-6.0-1.0-1.326","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1057","521956","0.0-4.0-6.0-1.0-2.326","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1058","521971","0.0-4.0-6.0-1.0-0.327","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","12","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","327","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1059","522283","0.0-4.0-6.0-1.0-1.327","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1060","522796","0.0-4.0-6.0-1.0-2.327","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1061","522942","0.0-4.0-6.0-1.0-0.328","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","144","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","328","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1062","523251","0.0-4.0-6.0-1.0-1.328","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1063","523764","0.0-4.0-6.0-1.0-2.328","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1064","523834","0.0-4.0-6.0-1.0-0.329","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","67","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","329","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1065","524138","0.0-4.0-6.0-1.0-1.329","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1066","524653","0.0-4.0-6.0-1.0-2.329","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1067","524714","0.0-4.0-6.0-1.0-0.330","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","59","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","330","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1068","525027","0.0-4.0-6.0-1.0-1.330","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1069","525543","0.0-4.0-6.0-1.0-2.330","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1070","525785","0.0-4.0-6.0-1.0-0.331","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","239","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","331","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1071","526088","0.0-4.0-6.0-1.0-1.331","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1072","526604","0.0-4.0-6.0-1.0-2.331","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1073","526723","0.0-4.0-6.0-1.0-0.332","589ce4d65e63bf00013b3175","63690f60c96a0a9a64b48fbd","636920b2a169c7877b98c590","117","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","332","1","2","1","1","false","","","","","","","","","","","","","","","","",""
