"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","987","690273","0.0-4.0-6.0-1.0-1.303","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","988","690789","0.0-4.0-6.0-1.0-2.303","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","989","691091","0.0-4.0-6.0-1.0-0.304","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","300","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","304","2","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","990","691411","0.0-4.0-6.0-1.0-1.304","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","991","691926","0.0-4.0-6.0-1.0-2.304","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","992","692135","0.0-4.0-6.0-1.0-0.305","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","207","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","305","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","993","692443","0.0-4.0-6.0-1.0-1.305","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","994","692955","0.0-4.0-6.0-1.0-2.305","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","995","693016","0.0-4.0-6.0-1.0-0.306","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","60","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","306","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","996","693329","0.0-4.0-6.0-1.0-1.306","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","997","693844","0.0-4.0-6.0-1.0-2.306","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","998","693990","0.0-4.0-6.0-1.0-0.307","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","144","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","307","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","999","694297","0.0-4.0-6.0-1.0-1.307","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1000","694813","0.0-4.0-6.0-1.0-2.307","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1001","695015","0.0-4.0-6.0-1.0-0.308","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","201","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","308","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1002","695330","0.0-4.0-6.0-1.0-1.308","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1003","695848","0.0-4.0-6.0-1.0-2.308","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1004","695922","0.0-4.0-6.0-1.0-0.309","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","72","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","309","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1005","696242","0.0-4.0-6.0-1.0-1.309","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1006","696755","0.0-4.0-6.0-1.0-2.309","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1007","696907","0.0-4.0-6.0-1.0-0.310","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","150","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","310","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1008","697228","0.0-4.0-6.0-1.0-1.310","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1009","697747","0.0-4.0-6.0-1.0-2.310","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1010","697855","0.0-4.0-6.0-1.0-0.311","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","106","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","311","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1011","698167","0.0-4.0-6.0-1.0-1.311","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1012","698676","0.0-4.0-6.0-1.0-2.311","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1013","698948","0.0-4.0-6.0-1.0-0.312","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","270","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","312","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1014","699262","0.0-4.0-6.0-1.0-1.312","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1015","699768","0.0-4.0-6.0-1.0-2.312","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1016","699858","0.0-4.0-6.0-1.0-0.313","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","88","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","313","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1017","700173","0.0-4.0-6.0-1.0-1.313","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1018","700681","0.0-4.0-6.0-1.0-2.313","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1019","701356","0.0-4.0-6.0-1.0-0.314","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","673","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","314","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1020","701666","0.0-4.0-6.0-1.0-1.314","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1021","702186","0.0-4.0-6.0-1.0-2.314","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1022","702293","0.0-4.0-6.0-1.0-0.315","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","106","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","315","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1023","702607","0.0-4.0-6.0-1.0-1.315","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1024","703125","0.0-4.0-6.0-1.0-2.315","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1025","703226","0.0-4.0-6.0-1.0-0.316","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","99","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","316","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1026","703542","0.0-4.0-6.0-1.0-1.316","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1027","704059","0.0-4.0-6.0-1.0-2.316","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1028","704556","0.0-4.0-6.0-1.0-0.317","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","495","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","317","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1029","704871","0.0-4.0-6.0-1.0-1.317","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1030","705375","0.0-4.0-6.0-1.0-2.317","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1031","705448","0.0-4.0-6.0-1.0-0.318","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","71","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","318","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1032","705763","0.0-4.0-6.0-1.0-1.318","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1033","706271","0.0-4.0-6.0-1.0-2.318","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1034","706421","0.0-4.0-6.0-1.0-0.319","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","148","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","319","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1035","706737","0.0-4.0-6.0-1.0-1.319","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1036","707253","0.0-4.0-6.0-1.0-2.319","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1037","707464","0.0-4.0-6.0-1.0-0.320","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","210","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","320","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1038","707771","0.0-4.0-6.0-1.0-1.320","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1039","708290","0.0-4.0-6.0-1.0-2.320","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1040","708564","0.0-4.0-6.0-1.0-0.321","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","272","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","321","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1041","708880","0.0-4.0-6.0-1.0-1.321","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1042","709397","0.0-4.0-6.0-1.0-2.321","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1043","709556","0.0-4.0-6.0-1.0-0.322","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","157","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","322","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1044","709865","0.0-4.0-6.0-1.0-1.322","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1045","710382","0.0-4.0-6.0-1.0-2.322","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1046","710658","0.0-4.0-6.0-1.0-0.323","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","275","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","323","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1047","710975","0.0-4.0-6.0-1.0-1.323","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1048","711491","0.0-4.0-6.0-1.0-2.323","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1049","711646","0.0-4.0-6.0-1.0-0.324","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","154","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","324","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1050","711959","0.0-4.0-6.0-1.0-1.324","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1051","712475","0.0-4.0-6.0-1.0-2.324","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1052","712654","0.0-4.0-6.0-1.0-0.325","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","169","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","325","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1053","712973","0.0-4.0-6.0-1.0-1.325","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1054","713487","0.0-4.0-6.0-1.0-2.325","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1055","713748","0.0-4.0-6.0-1.0-0.326","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","259","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","326","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1056","714066","0.0-4.0-6.0-1.0-1.326","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1057","714569","0.0-4.0-6.0-1.0-2.326","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1058","714780","0.0-4.0-6.0-1.0-0.327","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","208","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","327","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1059","715102","0.0-4.0-6.0-1.0-1.327","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1060","715617","0.0-4.0-6.0-1.0-2.327","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1061","716050","0.0-4.0-6.0-1.0-0.328","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","431","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","328","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1062","716369","0.0-4.0-6.0-1.0-1.328","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1063","716881","0.0-4.0-6.0-1.0-2.328","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1064","717093","0.0-4.0-6.0-1.0-0.329","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","210","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","329","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1065","717411","0.0-4.0-6.0-1.0-1.329","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1066","717926","0.0-4.0-6.0-1.0-2.329","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1067","718011","0.0-4.0-6.0-1.0-0.330","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","83","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","330","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1068","718333","0.0-4.0-6.0-1.0-1.330","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1069","718849","0.0-4.0-6.0-1.0-2.330","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1070","719150","0.0-4.0-6.0-1.0-0.331","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","299","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","331","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1071","719462","0.0-4.0-6.0-1.0-1.331","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1072","719981","0.0-4.0-6.0-1.0-2.331","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1073","720285","0.0-4.0-6.0-1.0-0.332","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","302","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","332","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1074","720593","0.0-4.0-6.0-1.0-1.332","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1075","721110","0.0-4.0-6.0-1.0-2.332","57564c3d947a3d0007b545d6","63690f60c96a0a9a64b48fbd","63691626d63b0d82a8c351e5","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
